ID,game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim
20140211914,2014021191,4,home,TRUE,REG,Craig Berube,5,27,21,15
201402063014,2014020630,14,away,FALSE,REG,Jon Cooper,3,19,24,14
20140206306,2014020630,6,home,TRUE,REG,Claude Julien,4,34,18,28
201402013219,2014020132,19,away,TRUE,OT,Ken Hitchcock,4,27,19,8
201402013225,2014020132,25,home,FALSE,OT,Lindy Ruff,3,28,22,10
20140201522,2014020152,2,away,FALSE,REG,Jack Capuano,1,20,34,12
201402015228,2014020152,28,home,TRUE,REG,Todd McLellan,3,31,25,6
201402116923,2014021169,23,away,FALSE,REG,Willie Desjardins,4,30,27,10
201402116952,2014021169,52,home,TRUE,REG,Paul Maurice,5,36,25,8
201402113826,2014021138,26,away,FALSE,REG,Darryl Sutter,1,32,41,4
201402113816,2014021138,16,home,TRUE,REG,Joel Quenneville,4,40,23,2
201402105226,2014021052,26,away,FALSE,OT,Darryl Sutter,2,31,29,8
201402105224,2014021052,24,home,TRUE,OT,Bruce Boudreau,3,26,35,8
201402113723,2014021137,23,away,TRUE,REG,Willie Desjardins,4,22,18,4
201402113719,2014021137,19,home,FALSE,REG,Ken Hitchcock,1,24,23,2
201402093414,2014020934,14,away,FALSE,REG,Jon Cooper,3,23,30,14
201402093413,2014020934,13,home,TRUE,REG,Gerard Gallant,4,26,31,10
201402080910,2014020809,10,away,FALSE,REG,Peter Horachek,2,34,39,6
20140208092,2014020809,2,home,TRUE,REG,Jack Capuano,3,41,47,6
20140204607,2014020460,7,away,FALSE,REG,Ted Nolan,1,28,23,15
201402046052,2014020460,52,home,TRUE,REG,Paul Maurice,5,36,31,15
201402062530,2014020625,30,away,FALSE,REG,Mike Yeo,1,37,17,4
201402062516,2014020625,16,home,TRUE,REG,Joel Quenneville,4,35,8,4
20140210271,2014021027,1,away,TRUE,REG,Adam Oates,4,29,40,9
201402102753,2014021027,53,home,FALSE,REG,Dave Tippett,1,31,39,13
201402073113,2014020731,13,away,FALSE,REG,Gerard Gallant,1,27,26,8
20140207311,2014020731,1,home,TRUE,REG,Adam Oates,3,14,23,6
20140201238,2014020123,8,away,FALSE,REG,Michel Therrien,0,29,15,12
201402012322,2014020123,22,home,TRUE,REG,Dallas Eakins,3,19,16,8
201402050615,2014020506,15,away,FALSE,REG,Barry Trotz,2,32,28,14
20140205063,2014020506,3,home,TRUE,REG,Alain Vigneault,4,27,23,10
201402042429,2014020424,29,away,TRUE,OT,Todd Richards,3,23,30,14
201402042415,2014020424,15,home,FALSE,OT,Barry Trotz,2,41,16,8
201402101624,2014021016,24,away,TRUE,REG,Bruce Boudreau,2,24,22,17
201402101630,2014021016,30,home,FALSE,REG,Mike Yeo,1,33,14,13
201402071016,2014020710,16,away,FALSE,REG,Joel Quenneville,3,29,17,4
201402071026,2014020710,26,home,TRUE,REG,Darryl Sutter,4,27,39,8
201402079222,2014020792,22,away,TRUE,REG,Todd Nelson,2,24,34,4
20140207921,2014020792,1,home,FALSE,REG,Adam Oates,1,14,20,8
201402098417,2014020984,17,away,FALSE,REG,Mike Babcock,3,39,22,10
20140209846,2014020984,6,home,TRUE,REG,Claude Julien,5,30,19,10
20140206049,2014020604,9,away,FALSE,REG,Dave Cameron,2,38,16,4
201402060421,2014020604,21,home,TRUE,REG,Patrick Roy,5,21,21,8
201402083912,2014020839,12,away,TRUE,REG,Bill Peters,6,36,21,6
20140208399,2014020839,9,home,FALSE,REG,Dave Cameron,3,32,24,10
201402102016,2014021020,16,away,TRUE,REG,Joel Quenneville,6,30,9,8
201402102028,2014021020,28,home,FALSE,REG,Todd McLellan,2,35,30,8
201402118826,2014021188,26,away,FALSE,SO,Darryl Sutter,1,37,17,6
201402118823,2014021188,23,home,TRUE,SO,Willie Desjardins,1,38,18,4
201402066710,2014020667,10,away,FALSE,REG,Peter Horachek,0,27,21,6
201402066719,2014020667,19,home,TRUE,REG,Ken Hitchcock,3,33,19,4
201402081319,2014020813,19,away,TRUE,REG,Ken Hitchcock,6,44,17,6
201402081314,2014020813,14,home,FALSE,REG,Jon Cooper,3,29,25,6
20140211041,2014021104,1,away,FALSE,OT,Adam Oates,2,31,29,8
201402110415,2014021104,15,home,TRUE,OT,Barry Trotz,3,24,32,8
201402070724,2014020707,24,away,TRUE,REG,Bruce Boudreau,4,24,18,6
201402070723,2014020707,23,home,FALSE,REG,Willie Desjardins,0,17,12,6
201402101522,2014021015,22,away,FALSE,SO,Todd Nelson,4,35,22,13
201402101529,2014021015,29,home,TRUE,SO,Todd Richards,4,31,31,15
201402076517,2014020765,17,away,TRUE,REG,Mike Babcock,3,29,16,11
201402076521,2014020765,21,home,FALSE,REG,Patrick Roy,0,28,29,9
201402098221,2014020982,21,away,TRUE,REG,Patrick Roy,3,21,8,9
201402098230,2014020982,30,home,FALSE,REG,Mike Yeo,2,34,11,11
201402112815,2014021128,15,away,TRUE,REG,Barry Trotz,5,31,25,10
20140211283,2014021128,3,home,FALSE,REG,Alain Vigneault,2,25,18,8
20140205196,2014020519,6,away,FALSE,REG,Claude Julien,2,28,30,11
201402051929,2014020519,29,home,TRUE,REG,Todd Richards,6,30,37,13
201402091820,2014020918,20,away,FALSE,REG,Bob Hartley,1,27,25,8
20140209182,2014020918,2,home,TRUE,REG,Jack Capuano,2,39,32,6
20140209479,2014020947,9,away,FALSE,SO,Dave Cameron,2,33,14,6
201402094730,2014020947,30,home,TRUE,SO,Mike Yeo,2,38,16,8
201402084122,2014020841,22,away,FALSE,SO,Todd Nelson,4,22,26,11
201402084152,2014020841,52,home,TRUE,SO,Paul Maurice,4,46,29,13
201402075321,2014020753,21,away,TRUE,SO,Patrick Roy,2,24,26,11
201402075325,2014020753,25,home,FALSE,SO,Lindy Ruff,2,32,18,9
20140202181,2014020218,1,away,FALSE,REG,Peter DeBoer,2,28,20,6
20140202186,2014020218,6,home,TRUE,REG,Claude Julien,4,23,27,4
201402017716,2014020177,16,away,TRUE,REG,Joel Quenneville,5,32,13,12
20140201778,2014020177,8,home,FALSE,REG,Michel Therrien,0,28,25,12
20140202725,2014020272,5,away,TRUE,REG,Mike Johnston,4,22,19,6
20140202728,2014020272,8,home,FALSE,REG,Michel Therrien,0,27,19,2
201402062012,2014020620,12,away,FALSE,SO,Bill Peters,4,30,12,9
201402062019,2014020620,19,home,TRUE,SO,Ken Hitchcock,4,35,20,11
201402005820,2014020058,20,away,FALSE,REG,Bob Hartley,2,31,24,15
201402005829,2014020058,29,home,TRUE,REG,Todd Richards,3,26,16,13
201402063330,2014020633,30,away,FALSE,REG,Mike Yeo,2,32,20,4
20140206335,2014020633,5,home,TRUE,REG,Mike Johnston,7,37,20,2
201402068953,2014020689,53,away,FALSE,REG,Dave Tippett,1,36,24,10
201402068916,2014020689,16,home,TRUE,REG,Joel Quenneville,6,51,15,4
201402098320,2014020983,20,away,FALSE,SO,Bob Hartley,4,46,19,9
20140209839,2014020983,9,home,TRUE,SO,Dave Cameron,4,42,33,9
201402065152,2014020651,52,away,TRUE,REG,Paul Maurice,2,22,34,16
201402065125,2014020651,25,home,FALSE,REG,Lindy Ruff,1,47,23,6
20140200172,2014020017,2,away,TRUE,REG,Jack Capuano,5,26,32,10
201402001712,2014020017,12,home,FALSE,REG,Bill Peters,3,24,25,6
201402006913,2014020069,13,away,FALSE,SO,Gerard Gallant,1,21,30,4
201402006915,2014020069,15,home,TRUE,SO,Barry Trotz,1,28,31,10
20140207872,2014020787,2,away,TRUE,REG,Jack Capuano,3,31,24,8
20140207877,2014020787,7,home,FALSE,REG,Ted Nolan,2,10,27,6
201402020015,2014020200,15,away,TRUE,REG,Barry Trotz,3,24,38,6
201402020016,2014020200,16,home,FALSE,REG,Joel Quenneville,2,40,20,2
201402063117,2014020631,17,away,TRUE,REG,Mike Babcock,3,30,12,6
20140206317,2014020631,7,home,FALSE,REG,Ted Nolan,1,26,20,10
20140201289,2014020128,9,away,TRUE,REG,Paul MacLean,5,34,24,38
201402012829,2014020128,29,home,FALSE,REG,Todd Richards,2,38,44,31
201402046821,2014020468,21,away,FALSE,OT,Patrick Roy,0,29,28,9
20140204685,2014020468,5,home,TRUE,OT,Mike Johnston,1,48,30,9
201402073853,2014020738,53,away,TRUE,REG,Dave Tippett,3,32,28,4
20140207388,2014020738,8,home,FALSE,REG,Michel Therrien,2,20,23,4
201402066418,2014020664,18,away,FALSE,REG,Peter Laviolette,2,36,31,4
201402066417,2014020664,17,home,TRUE,REG,Mike Babcock,5,24,24,6
201402113614,2014021136,14,away,TRUE,REG,Jon Cooper,5,44,34,8
20140211368,2014021136,8,home,FALSE,REG,Michel Therrien,3,28,30,12
201402052052,2014020520,52,away,TRUE,OT,Paul Maurice,4,23,19,15
201402052030,2014020520,30,home,FALSE,OT,Mike Yeo,3,25,13,11
20140201199,2014020119,9,away,FALSE,REG,Paul MacLean,1,33,35,16
201402011916,2014020119,16,home,TRUE,REG,Joel Quenneville,2,45,20,10
201402066029,2014020660,29,away,TRUE,REG,Todd Richards,3,31,33,4
20140206606,2014020660,6,home,FALSE,REG,Claude Julien,1,35,24,6
201402111425,2014021114,25,away,FALSE,REG,Lindy Ruff,0,29,21,4
201402111422,2014021114,22,home,TRUE,REG,Todd Nelson,4,28,26,8
20140208184,2014020818,4,away,FALSE,OT,Craig Berube,3,25,24,2
201402081829,2014020818,29,home,TRUE,OT,Todd Richards,4,33,33,6
201402024516,2014020245,16,away,FALSE,REG,Joel Quenneville,1,26,9,6
201402024517,2014020245,17,home,TRUE,REG,Mike Babcock,4,37,15,8
201402010214,2014020102,14,away,TRUE,REG,Jon Cooper,4,27,14,15
201402010252,2014020102,52,home,FALSE,REG,Paul Maurice,2,42,29,13
20140211566,2014021156,6,away,TRUE,REG,Claude Julien,3,25,22,10
201402115617,2014021156,17,home,FALSE,REG,Mike Babcock,2,37,21,8
20140207057,2014020705,7,away,FALSE,REG,Ted Nolan,1,18,16,8
201402070520,2014020705,20,home,TRUE,REG,Bob Hartley,4,31,25,4
201402011025,2014020110,25,away,FALSE,REG,Lindy Ruff,5,31,21,4
20140201102,2014020110,2,home,TRUE,REG,Jack Capuano,7,29,39,10
201402005519,2014020055,19,away,FALSE,SO,Ken Hitchcock,0,43,23,10
201402005526,2014020055,26,home,TRUE,SO,Darryl Sutter,0,18,34,10
20140206322,2014020632,2,away,TRUE,REG,Jack Capuano,3,44,28,4
20140206323,2014020632,3,home,FALSE,REG,Alain Vigneault,0,27,25,6
20140203051,2014020305,1,away,FALSE,SO,Peter DeBoer,4,29,12,14
201402030520,2014020305,20,home,TRUE,SO,Bob Hartley,4,37,27,6
201402071453,2014020714,53,away,TRUE,REG,Dave Tippett,3,45,30,6
201402071410,2014020714,10,home,FALSE,REG,Peter Horachek,1,25,31,8
201402014026,2014020140,26,away,FALSE,REG,Darryl Sutter,0,36,32,16
20140201405,2014020140,5,home,TRUE,REG,Mike Johnston,3,23,33,12
201402041323,2014020413,23,away,FALSE,REG,Willie Desjardins,1,16,21,10
20140204138,2014020413,8,home,TRUE,REG,Michel Therrien,3,25,17,4
201402054219,2014020542,19,away,FALSE,REG,Ken Hitchcock,2,28,20,8
201402054218,2014020542,18,home,TRUE,REG,Peter Laviolette,3,47,18,8
201402111724,2014021117,24,away,TRUE,REG,Bruce Boudreau,3,24,28,8
20140211172,2014021117,2,home,FALSE,REG,Jack Capuano,2,31,38,0
201402031116,2014020311,16,away,FALSE,REG,Joel Quenneville,1,25,10,4
201402031123,2014020311,23,home,TRUE,REG,Willie Desjardins,4,30,12,8
201402069216,2014020692,16,away,TRUE,SO,Joel Quenneville,2,26,27,4
20140206925,2014020692,5,home,FALSE,SO,Mike Johnston,2,35,50,4
201402075828,2014020758,28,away,FALSE,REG,Todd McLellan,1,29,9,8
201402075820,2014020758,20,home,TRUE,REG,Bob Hartley,3,23,22,10
201402033222,2014020332,22,away,FALSE,OT,Dallas Eakins,0,37,12,22
201402033218,2014020332,18,home,TRUE,OT,Peter Laviolette,1,25,17,10
201402036523,2014020365,23,away,TRUE,REG,Willie Desjardins,4,32,17,4
201402036515,2014020365,15,home,FALSE,REG,Barry Trotz,3,25,30,10
201402036725,2014020367,25,away,FALSE,REG,Lindy Ruff,3,38,25,14
201402036710,2014020367,10,home,TRUE,REG,Randy Carlyle,5,40,32,10
201402109324,2014021093,24,away,FALSE,REG,Bruce Boudreau,3,40,20,18
201402109329,2014021093,29,home,TRUE,REG,Todd Richards,5,27,27,22
201402033652,2014020336,52,away,FALSE,OT,Paul Maurice,1,36,23,6
20140203366,2014020336,6,home,TRUE,OT,Claude Julien,2,38,23,10
201402039223,2014020392,23,away,FALSE,REG,Willie Desjardins,2,46,29,8
201402039210,2014020392,10,home,TRUE,REG,Randy Carlyle,5,28,41,12
20140206614,2014020661,4,away,TRUE,REG,Craig Berube,4,32,19,8
20140206617,2014020661,7,home,FALSE,REG,Ted Nolan,3,27,21,8
201402102918,2014021029,18,away,TRUE,REG,Peter Laviolette,2,23,35,4
201402102926,2014021029,26,home,FALSE,REG,Darryl Sutter,1,24,33,8
201402069952,2014020699,52,away,FALSE,REG,Paul Maurice,3,22,58,13
20140206995,2014020699,5,home,TRUE,REG,Mike Johnston,5,30,54,7
201402081024,2014020810,24,away,TRUE,REG,Bruce Boudreau,2,17,42,11
201402081012,2014020810,12,home,FALSE,REG,Bill Peters,1,36,31,7
201402018018,2014020180,18,away,FALSE,REG,Peter Laviolette,1,24,15,12
201402018052,2014020180,52,home,TRUE,REG,Paul Maurice,3,26,25,12
201402119853,2014021198,53,away,FALSE,REG,Dave Tippett,2,24,18,8
201402119820,2014021198,20,home,TRUE,REG,Bob Hartley,3,32,14,0
201402052710,2014020527,10,away,FALSE,REG,Randy Carlyle,4,22,33,6
201402052713,2014020527,13,home,TRUE,REG,Gerard Gallant,6,34,26,8
201402072319,2014020723,19,away,TRUE,SO,Ken Hitchcock,2,32,39,2
201402072312,2014020723,12,home,FALSE,SO,Bill Peters,2,28,37,2
201402016121,2014020161,21,away,FALSE,SO,Patrick Roy,2,29,23,6
201402016119,2014020161,19,home,TRUE,SO,Ken Hitchcock,2,29,17,8
20140210091,2014021009,1,away,FALSE,SO,Adam Oates,1,24,22,6
201402100921,2014021009,21,home,TRUE,SO,Patrick Roy,1,29,26,4
201402088214,2014020882,14,away,TRUE,REG,Jon Cooper,4,27,43,2
201402088253,2014020882,53,home,FALSE,REG,Dave Tippett,2,24,41,12
201402015118,2014020151,18,away,FALSE,REG,Peter Laviolette,3,31,9,4
201402015120,2014020151,20,home,TRUE,REG,Bob Hartley,4,30,17,2
201402001316,2014020013,16,away,TRUE,SO,Joel Quenneville,2,26,12,14
201402001325,2014020013,25,home,FALSE,SO,Lindy Ruff,2,34,25,12
20140211593,2014021159,3,away,TRUE,REG,Alain Vigneault,3,26,8,4
201402115930,2014021159,30,home,FALSE,REG,Mike Yeo,2,28,10,12
201402050053,2014020500,53,away,FALSE,REG,Dave Tippett,1,39,28,31
201402050023,2014020500,23,home,TRUE,REG,Willie Desjardins,7,40,17,17
20140209862,2014020986,2,away,TRUE,OT,Jack Capuano,4,43,41,8
201402098610,2014020986,10,home,FALSE,OT,Peter Horachek,3,25,34,10
201402059217,2014020592,17,away,TRUE,REG,Mike Babcock,4,41,21,6
201402059222,2014020592,22,home,FALSE,REG,Todd Nelson,2,23,27,12
201402090122,2014020901,22,away,TRUE,REG,Todd Nelson,2,19,12,6
201402090130,2014020901,30,home,FALSE,REG,Mike Yeo,1,34,18,4
20140204937,2014020493,7,away,FALSE,OT,Ted Nolan,3,28,29,19
20140204936,2014020493,6,home,TRUE,OT,Claude Julien,4,37,25,22
201402017119,2014020171,19,away,TRUE,SO,Ken Hitchcock,3,34,24,15
20140201713,2014020171,3,home,FALSE,SO,Alain Vigneault,3,39,23,13
201402026914,2014020269,14,away,FALSE,REG,Jon Cooper,2,28,13,14
20140202692,2014020269,2,home,TRUE,REG,Jack Capuano,5,36,23,8
20140202784,2014020278,4,away,FALSE,REG,Craig Berube,0,31,21,8
20140202783,2014020278,3,home,TRUE,REG,Alain Vigneault,2,34,22,8
201402011721,2014020117,21,away,FALSE,OT,Patrick Roy,1,23,23,10
201402011752,2014020117,52,home,TRUE,OT,Paul Maurice,2,28,27,10
201402035623,2014020356,23,away,FALSE,REG,Willie Desjardins,3,33,30,10
201402035617,2014020356,17,home,TRUE,REG,Mike Babcock,5,30,13,8
201402057713,2014020577,13,away,FALSE,REG,Gerard Gallant,3,32,23,6
201402057715,2014020577,15,home,TRUE,REG,Barry Trotz,4,26,29,12
201402026413,2014020264,13,away,TRUE,REG,Gerard Gallant,6,29,18,4
201402026424,2014020264,24,home,FALSE,REG,Bruce Boudreau,2,35,21,2
201402016323,2014020163,23,away,TRUE,REG,Willie Desjardins,3,30,28,6
201402016322,2014020163,22,home,FALSE,REG,Dallas Eakins,2,27,27,6
20140209176,2014020917,6,away,TRUE,OT,Claude Julien,3,34,30,4
20140209171,2014020917,1,home,FALSE,OT,Adam Oates,2,31,31,4
20140205328,2014020532,8,away,TRUE,REG,Michel Therrien,3,19,23,9
201402053212,2014020532,12,home,FALSE,REG,Bill Peters,1,29,30,7
201402048021,2014020480,21,away,TRUE,REG,Patrick Roy,5,23,17,8
20140204807,2014020480,7,home,FALSE,REG,Ted Nolan,1,29,25,6
201402066953,2014020669,53,away,FALSE,REG,Dave Tippett,1,26,19,10
201402066930,2014020669,30,home,TRUE,REG,Mike Yeo,3,33,7,8
201402049019,2014020490,19,away,FALSE,OT,Ken Hitchcock,2,20,24,6
201402049028,2014020490,28,home,TRUE,OT,Todd McLellan,3,30,34,0
201402116419,2014021164,19,away,TRUE,REG,Ken Hitchcock,7,21,32,10
201402116425,2014021164,25,home,FALSE,REG,Lindy Ruff,5,32,20,8
20140211532,2014021153,2,away,FALSE,SO,Jack Capuano,3,28,18,4
201402115329,2014021153,29,home,TRUE,SO,Todd Richards,3,39,24,4
201402004225,2014020042,25,away,TRUE,REG,Lindy Ruff,4,35,20,13
201402004229,2014020042,29,home,FALSE,REG,Todd Richards,2,35,27,7
201402077929,2014020779,29,away,TRUE,REG,Todd Richards,4,33,30,11
20140207799,2014020779,9,home,FALSE,REG,Dave Cameron,1,35,38,7
20140200287,2014020028,7,away,FALSE,REG,Ted Nolan,2,23,32,8
201402002816,2014020028,16,home,TRUE,REG,Joel Quenneville,6,47,21,8
201402057925,2014020579,25,away,FALSE,OT,Lindy Ruff,4,34,42,6
201402057916,2014020579,16,home,TRUE,OT,Joel Quenneville,5,38,23,0
201402035813,2014020358,13,away,FALSE,REG,Gerard Gallant,1,25,25,4
201402035829,2014020358,29,home,TRUE,REG,Todd Richards,2,23,39,6
201402012230,2014020122,30,away,FALSE,REG,Mike Yeo,4,30,10,2
20140201223,2014020122,3,home,TRUE,REG,Alain Vigneault,5,20,23,29
201402074352,2014020743,52,away,FALSE,REG,Paul Maurice,2,19,17,8
201402074320,2014020743,20,home,TRUE,REG,Bob Hartley,5,28,20,6
201402084514,2014020845,14,away,FALSE,REG,Jon Cooper,2,23,25,6
201402084526,2014020845,26,home,TRUE,REG,Darryl Sutter,3,28,38,4
201402004321,2014020043,21,away,FALSE,OT,Patrick Roy,2,24,35,12
201402004310,2014020043,10,home,TRUE,OT,Randy Carlyle,3,40,37,8
20140208163,2014020816,3,away,TRUE,REG,Alain Vigneault,6,31,23,12
201402081621,2014020816,21,home,FALSE,REG,Patrick Roy,3,29,13,6
20140202316,2014020231,6,away,FALSE,REG,Claude Julien,1,26,36,8
201402023110,2014020231,10,home,TRUE,REG,Randy Carlyle,6,33,34,6
20140204463,2014020446,3,away,TRUE,REG,Alain Vigneault,5,23,16,2
201402044623,2014020446,23,home,FALSE,REG,Willie Desjardins,1,30,16,0
201402121052,2014021210,52,away,FALSE,SO,Paul Maurice,0,41,13,2
201402121021,2014021210,21,home,TRUE,SO,Patrick Roy,0,21,20,8
201402092810,2014020928,10,away,FALSE,REG,Peter Horachek,0,30,41,8
20140209288,2014020928,8,home,TRUE,REG,Michel Therrien,4,23,26,8
20140209482,2014020948,2,away,FALSE,OT,Jack Capuano,2,37,32,23
201402094825,2014020948,25,home,TRUE,OT,Lindy Ruff,3,35,27,6
201402007528,2014020075,28,away,FALSE,REG,Todd McLellan,0,33,25,9
20140200753,2014020075,3,home,TRUE,REG,Alain Vigneault,4,29,35,13
201402030819,2014020308,19,away,TRUE,REG,Ken Hitchcock,4,29,13,2
201402030852,2014020308,52,home,FALSE,REG,Paul Maurice,2,30,36,10
20140208436,2014020843,6,away,FALSE,OT,Claude Julien,3,27,12,6
201402084320,2014020843,20,home,TRUE,OT,Bob Hartley,4,27,16,6
201402016952,2014020169,52,away,TRUE,REG,Paul Maurice,1,27,26,4
201402016916,2014020169,16,home,FALSE,REG,Joel Quenneville,0,33,16,4
20140202553,2014020255,3,away,FALSE,SO,Alain Vigneault,2,31,31,8
20140202555,2014020255,5,home,TRUE,SO,Mike Johnston,2,38,44,12
201402037715,2014020377,15,away,TRUE,REG,Barry Trotz,2,28,35,2
201402037712,2014020377,12,home,FALSE,REG,Bill Peters,1,30,33,6
201402045826,2014020458,26,away,FALSE,REG,Darryl Sutter,2,23,19,6
201402045819,2014020458,19,home,TRUE,REG,Ken Hitchcock,5,23,31,12
201502083521,2015020835,21,away,FALSE,REG,Patrick Roy,1,35,9,6
20150208357,2015020835,7,home,TRUE,REG,Dan Bylsma,4,21,19,12
201602060314,2016020603,14,away,FALSE,REG,Jon Cooper,2,30,28,6
20160206035,2016020603,5,home,TRUE,REG,Mike Sullivan,6,40,27,8
20160206793,2016020679,3,away,TRUE,REG,Alain Vigneault,5,41,34,6
201602067910,2016020679,10,home,FALSE,REG,Mike Babcock,2,25,21,10
201602014323,2016020143,23,away,FALSE,REG,Willie Desjardins,0,42,26,6
20160201438,2016020143,8,home,TRUE,REG,Michel Therrien,3,22,19,10
201602023128,2016020231,28,away,FALSE,REG,Peter DeBoer,0,22,21,2
201602023112,2016020231,12,home,TRUE,REG,Bill Peters,1,33,14,2
201602016323,2016020163,23,away,FALSE,REG,Willie Desjardins,3,29,24,96
201602016310,2016020163,10,home,TRUE,REG,Mike Babcock,6,42,32,75
20160208115,2016020811,5,away,TRUE,REG,Mike Sullivan,4,30,11,8
201602081121,2016020811,21,home,FALSE,REG,Jared Bednar,1,28,23,8
201502002820,2015020028,20,away,TRUE,OT,Bob Hartley,3,38,23,12
201502002823,2015020028,23,home,FALSE,OT,Willie Desjardins,2,30,15,8
20150200221,2015020022,1,away,FALSE,REG,John Hynes,3,25,32,12
201502002215,2015020022,15,home,TRUE,REG,Barry Trotz,5,27,23,8
20170200651,2017020065,1,away,TRUE,REG,John Hynes,3,19,28,8
20170200653,2017020065,3,home,FALSE,REG,Alain Vigneault,2,31,34,12
201702106552,2017021065,52,away,FALSE,OT,Paul Maurice,2,28,25,8
201702106515,2017021065,15,home,TRUE,OT,Barry Trotz,3,43,28,6
201602102910,2016021029,10,away,FALSE,REG,Mike Babcock,2,30,17,14
201602102913,2016021029,13,home,TRUE,REG,Tom Rowe,7,32,19,12
201602045914,2016020459,14,away,FALSE,REG,Jon Cooper,2,27,21,4
201602045923,2016020459,23,home,TRUE,REG,Willie Desjardins,4,24,14,4
20160204426,2016020442,6,away,FALSE,OT,Claude Julien,3,44,29,8
20160204425,2016020442,5,home,TRUE,OT,Mike Sullivan,4,37,36,8
201502095416,2015020954,16,away,FALSE,REG,Joel Quenneville,2,27,18,4
20150209546,2015020954,6,home,TRUE,REG,Claude Julien,4,25,23,4
201602041952,2016020419,52,away,FALSE,REG,Paul Maurice,2,28,12,18
201602041920,2016020419,20,home,TRUE,REG,Glen Gulutzan,6,35,15,18
201602087418,2016020874,18,away,TRUE,REG,Peter Laviolette,4,32,17,4
201602087429,2016020874,29,home,FALSE,REG,John Tortorella,3,38,15,0
20160210834,2016021083,4,away,FALSE,REG,Dave Hakstol,2,26,17,18
201602108352,2016021083,52,home,TRUE,REG,Paul Maurice,3,33,23,12
201502006012,2015020060,12,away,TRUE,REG,Bill Peters,5,36,17,4
201502006017,2015020060,17,home,FALSE,REG,Jeff Blashill,3,20,17,6
201602064724,2016020647,24,away,TRUE,REG,Randy Carlyle,3,23,28,6
201602064753,2016020647,53,home,FALSE,REG,Dave Tippett,0,26,18,4
201602061120,2016020611,20,away,FALSE,REG,Glen Gulutzan,0,28,16,8
201602061152,2016020611,52,home,TRUE,REG,Paul Maurice,2,27,18,8
20150203902,2015020390,2,away,FALSE,OT,Jack Capuano,2,31,23,6
20150203909,2015020390,9,home,TRUE,OT,Dave Cameron,3,29,28,2
201502044025,2015020440,25,away,FALSE,REG,Lindy Ruff,0,26,27,22
201502044019,2015020440,19,home,TRUE,REG,Ken Hitchcock,3,26,17,20
201602106530,2016021065,30,away,FALSE,REG,Bruce Boudreau,4,48,14,13
201602106552,2016021065,52,home,TRUE,REG,Paul Maurice,5,21,25,11
201702071553,2017020715,53,away,TRUE,REG,Rick Tocchet,5,44,25,11
201702071519,2017020715,19,home,FALSE,REG,Mike Yeo,2,27,28,11
201702006713,2017020067,13,away,FALSE,REG,Bob Boughner,3,46,23,6
20170200675,2017020067,5,home,TRUE,REG,Mike Sullivan,4,33,21,10
201602036652,2016020366,52,away,TRUE,OT,Paul Maurice,3,23,32,10
201602036619,2016020366,19,home,FALSE,OT,Ken Hitchcock,2,22,20,4
