,Date,AvgTemp,MaxTemp,MinTemp,Precip,SnowFall,SnowDepth,Month,Day,Year,month_name
6322,1965-04-23,,44.0,30.0,0.17,1.3,0.0,4,23,1965,April
6323,1965-04-24,,42.0,25.0,0.0,0.0,0.0,4,24,1965,April
6324,1965-04-25,,47.0,23.0,0.0,0.0,0.0,4,25,1965,April
6325,1965-04-26,,55.0,36.0,0.0,0.0,0.0,4,26,1965,April
6326,1965-04-27,,53.0,31.0,0.0,0.0,0.0,4,27,1965,April
6327,1965-04-28,,49.0,28.0,0.0,0.0,0.0,4,28,1965,April
6328,1965-04-29,,66.0,29.0,0.0,0.0,0.0,4,29,1965,April
6329,1965-04-30,,58.0,36.0,0.0,0.0,0.0,4,30,1965,April
6330,1965-05-01,,68.0,30.0,0.0,0.0,0.0,5,1,1965,May
6331,1965-05-02,,65.0,36.0,0.0,0.0,0.0,5,2,1965,May
6332,1965-05-03,,53.0,35.0,0.54,0.0,0.0,5,3,1965,May
6333,1965-05-04,,57.0,35.0,0.0,0.0,0.0,5,4,1965,May
6334,1965-05-05,,63.0,32.0,0.0,0.0,0.0,5,5,1965,May
6335,1965-05-06,,55.0,43.0,0.69,0.0,0.0,5,6,1965,May
6336,1965-05-07,,62.0,47.0,0.37,0.0,0.0,5,7,1965,May
6337,1965-05-08,,81.0,51.0,0.0,0.0,0.0,5,8,1965,May
6338,1965-05-09,,71.0,50.0,0.71,0.0,0.0,5,9,1965,May
6339,1965-05-10,,67.0,46.0,0.0,0.0,0.0,5,10,1965,May
6340,1965-05-11,,63.0,40.0,0.0,0.0,0.0,5,11,1965,May
6341,1965-05-12,,57.0,38.0,0.0,0.0,0.0,5,12,1965,May
6342,1965-05-13,,64.0,32.0,0.0,0.0,0.0,5,13,1965,May
6343,1965-05-14,,69.0,39.0,0.0,0.0,0.0,5,14,1965,May
6344,1965-05-15,,61.0,51.0,0.34,0.0,0.0,5,15,1965,May
6345,1965-05-16,,58.0,46.0,0.73,0.0,0.0,5,16,1965,May
6346,1965-05-17,,59.0,39.0,0.0,0.0,0.0,5,17,1965,May
6347,1965-05-18,,67.0,38.0,0.0,0.0,0.0,5,18,1965,May
6348,1965-05-19,,53.0,36.0,0.0,0.0,0.0,5,19,1965,May
6349,1965-05-20,,60.0,33.0,0.0,0.0,0.0,5,20,1965,May
6350,1965-05-21,,71.0,43.0,0.01,0.0,0.0,5,21,1965,May
6351,1965-05-22,,58.0,39.0,0.0,0.0,0.0,5,22,1965,May
6352,1965-05-23,,67.0,39.0,0.0,0.0,0.0,5,23,1965,May
6353,1965-05-24,,69.0,43.0,0.0,0.0,0.0,5,24,1965,May
6354,1965-05-25,,80.0,49.0,0.4,0.0,0.0,5,25,1965,May
6355,1965-05-26,,81.0,57.0,0.01,0.0,0.0,5,26,1965,May
6356,1965-05-27,,63.0,42.0,0.19,0.0,0.0,5,27,1965,May
6357,1965-05-28,,43.0,35.0,0.2,0.0,0.0,5,28,1965,May
6358,1965-05-29,,58.0,35.0,0.0,0.0,0.0,5,29,1965,May
6359,1965-05-30,,56.0,34.0,0.23,0.0,0.0,5,30,1965,May
6360,1965-05-31,,63.0,32.0,0.0,0.0,0.0,5,31,1965,May
6361,1965-06-01,,55.0,43.0,0.0,0.0,0.0,6,1,1965,June
6362,1965-06-02,,65.0,44.0,0.0,0.0,0.0,6,2,1965,June
6363,1965-06-03,,66.0,40.0,0.0,0.0,0.0,6,3,1965,June
6364,1965-06-04,,67.0,42.0,0.0,0.0,0.0,6,4,1965,June
6365,1965-06-05,,72.0,48.0,0.01,0.0,0.0,6,5,1965,June
6366,1965-06-06,,77.0,53.0,0.75,0.0,0.0,6,6,1965,June
6367,1965-06-07,,71.0,56.0,0.0,0.0,0.0,6,7,1965,June
6368,1965-06-08,,73.0,43.0,0.06,0.0,0.0,6,8,1965,June
6369,1965-06-09,,65.0,42.0,0.41,0.0,0.0,6,9,1965,June
6370,1965-06-10,,60.0,40.0,0.0,0.0,0.0,6,10,1965,June
6371,1965-06-11,,72.0,38.0,0.0,0.0,0.0,6,11,1965,June
6372,1965-06-12,,59.0,42.0,0.0,0.0,0.0,6,12,1965,June
6373,1965-06-13,,60.0,41.0,0.0,0.0,0.0,6,13,1965,June
6374,1965-06-14,,64.0,42.0,0.0,0.0,0.0,6,14,1965,June
6375,1965-06-15,,65.0,44.0,0.0,0.0,0.0,6,15,1965,June
6376,1965-06-16,,69.0,52.0,0.02,0.0,0.0,6,16,1965,June
6377,1965-06-17,,70.0,46.0,0.0,0.0,0.0,6,17,1965,June
6378,1965-06-18,,67.0,47.0,0.0,0.0,0.0,6,18,1965,June
6379,1965-06-19,,81.0,46.0,0.0,0.0,0.0,6,19,1965,June
6380,1965-06-20,,78.0,55.0,1.0,0.0,0.0,6,20,1965,June
6381,1965-06-21,,74.0,46.0,0.0,0.0,0.0,6,21,1965,June
6382,1965-06-22,,72.0,54.0,0.64,0.0,0.0,6,22,1965,June
6383,1965-06-23,,67.0,48.0,0.09,0.0,0.0,6,23,1965,June
6384,1965-06-24,,61.0,44.0,0.0,0.0,0.0,6,24,1965,June
6385,1965-06-25,,73.0,43.0,0.0,0.0,0.0,6,25,1965,June
6386,1965-06-26,,69.0,46.0,0.0,0.0,0.0,6,26,1965,June
6387,1965-06-27,,79.0,52.0,0.06,0.0,0.0,6,27,1965,June
6388,1965-06-28,,80.0,54.0,0.67,0.0,0.0,6,28,1965,June
6389,1965-06-29,,61.0,47.0,0.0,0.0,0.0,6,29,1965,June
6390,1965-06-30,,65.0,42.0,0.0,0.0,0.0,6,30,1965,June
6391,1965-07-01,,73.0,43.0,0.0,0.0,0.0,7,1,1965,July
6392,1965-07-02,,75.0,51.0,0.05,0.0,0.0,7,2,1965,July
6393,1965-07-03,,60.0,47.0,0.0,0.0,0.0,7,3,1965,July
6394,1965-07-04,,80.0,42.0,0.46,0.0,0.0,7,4,1965,July
6395,1965-07-05,,61.0,42.0,0.0,0.0,0.0,7,5,1965,July
6396,1965-07-06,,70.0,36.0,0.0,0.0,0.0,7,6,1965,July
6397,1965-07-07,,68.0,52.0,0.06,0.0,0.0,7,7,1965,July
6398,1965-07-08,,70.0,50.0,0.07,0.0,0.0,7,8,1965,July
6399,1965-07-09,,59.0,48.0,0.95,0.0,0.0,7,9,1965,July
6400,1965-07-10,,64.0,46.0,0.0,0.0,0.0,7,10,1965,July
6401,1965-07-11,,72.0,43.0,0.0,0.0,0.0,7,11,1965,July
6402,1965-07-12,,79.0,45.0,0.0,0.0,0.0,7,12,1965,July
6403,1965-07-13,,80.0,59.0,0.07,0.0,0.0,7,13,1965,July
6404,1965-07-14,,65.0,49.0,0.0,0.0,0.0,7,14,1965,July
6405,1965-07-15,,73.0,48.0,0.04,0.0,0.0,7,15,1965,July
6406,1965-07-16,,70.0,56.0,0.66,0.0,0.0,7,16,1965,July
6407,1965-07-17,,73.0,54.0,0.0,0.0,0.0,7,17,1965,July
6408,1965-07-18,,68.0,51.0,0.06,0.0,0.0,7,18,1965,July
6409,1965-07-19,,68.0,47.0,0.0,0.0,0.0,7,19,1965,July
6410,1965-07-20,,73.0,45.0,0.0,0.0,0.0,7,20,1965,July
6411,1965-07-21,,76.0,49.0,1.8,0.0,0.0,7,21,1965,July
6412,1965-07-22,,72.0,57.0,0.99,0.0,0.0,7,22,1965,July
6413,1965-07-23,,78.0,53.0,0.0,0.0,0.0,7,23,1965,July
6414,1965-07-24,,68.0,50.0,0.0,0.0,0.0,7,24,1965,July
6415,1965-07-25,,69.0,48.0,0.0,0.0,0.0,7,25,1965,July
6416,1965-07-26,,72.0,48.0,0.0,0.0,0.0,7,26,1965,July
6417,1965-07-27,,64.0,49.0,0.0,0.0,0.0,7,27,1965,July
6418,1965-07-28,,61.0,50.0,0.0,0.0,0.0,7,28,1965,July
6419,1965-07-29,,64.0,47.0,0.0,0.0,0.0,7,29,1965,July
6420,1965-07-30,,71.0,43.0,0.0,0.0,0.0,7,30,1965,July
6421,1965-07-31,,64.0,57.0,0.25,0.0,0.0,7,31,1965,July
6422,1965-08-01,,62.0,51.0,0.55,0.0,0.0,8,1,1965,August
6423,1965-08-02,,62.0,46.0,0.0,0.0,0.0,8,2,1965,August
6424,1965-08-03,,69.0,45.0,0.0,0.0,0.0,8,3,1965,August
6425,1965-08-04,,73.0,45.0,0.0,0.0,0.0,8,4,1965,August
6426,1965-08-05,,79.0,54.0,0.0,0.0,0.0,8,5,1965,August
6427,1965-08-06,,80.0,61.0,0.07,0.0,0.0,8,6,1965,August
6428,1965-08-07,,73.0,64.0,0.18,0.0,0.0,8,7,1965,August
6429,1965-08-08,,70.0,64.0,0.0,0.0,0.0,8,8,1965,August
6430,1965-08-09,,73.0,55.0,0.23,0.0,0.0,8,9,1965,August
6431,1965-08-10,,62.0,47.0,0.0,0.0,0.0,8,10,1965,August
6432,1965-08-11,,75.0,44.0,0.0,0.0,0.0,8,11,1965,August
6433,1965-08-12,,74.0,63.0,1.64,0.0,0.0,8,12,1965,August
6434,1965-08-13,,78.0,57.0,0.0,0.0,0.0,8,13,1965,August
6435,1965-08-14,,87.0,60.0,0.0,0.0,0.0,8,14,1965,August
6436,1965-08-15,,74.0,56.0,0.0,0.0,0.0,8,15,1965,August
6437,1965-08-16,,76.0,52.0,0.0,0.0,0.0,8,16,1965,August
6438,1965-08-17,,73.0,62.0,0.11,0.0,0.0,8,17,1965,August
6439,1965-08-18,,64.0,56.0,0.0,0.0,0.0,8,18,1965,August
6440,1965-08-19,,65.0,50.0,0.0,0.0,0.0,8,19,1965,August
6441,1965-08-20,,68.0,42.0,0.0,0.0,0.0,8,20,1965,August
6442,1965-08-21,,72.0,54.0,0.37,0.0,0.0,8,21,1965,August
6443,1965-08-22,,64.0,52.0,0.15,0.0,0.0,8,22,1965,August
6444,1965-08-23,,71.0,50.0,0.0,0.0,0.0,8,23,1965,August
6445,1965-08-24,,71.0,52.0,0.0,0.0,0.0,8,24,1965,August
6446,1965-08-25,,67.0,57.0,0.0,0.0,0.0,8,25,1965,August
6447,1965-08-26,,71.0,55.0,0.0,0.0,0.0,8,26,1965,August
6448,1965-08-27,,70.0,47.0,0.45,0.0,0.0,8,27,1965,August
6449,1965-08-28,,52.0,39.0,0.04,0.0,0.0,8,28,1965,August
6450,1965-08-29,,58.0,41.0,0.0,0.0,0.0,8,29,1965,August
6451,1965-08-30,,56.0,38.0,0.0,0.0,0.0,8,30,1965,August
6452,1965-08-31,,58.0,49.0,0.12,0.0,0.0,8,31,1965,August
6453,1965-09-01,,61.0,48.0,0.04,0.0,0.0,9,1,1965,September
6454,1965-09-02,,70.0,46.0,0.0,0.0,0.0,9,2,1965,September
6455,1965-09-03,,75.0,53.0,0.0,0.0,0.0,9,3,1965,September
6456,1965-09-04,,72.0,54.0,0.04,0.0,0.0,9,4,1965,September
6457,1965-09-05,,65.0,46.0,0.47,0.0,0.0,9,5,1965,September
6458,1965-09-06,,57.0,45.0,0.0,0.0,0.0,9,6,1965,September
6459,1965-09-07,,57.0,48.0,0.17,0.0,0.0,9,7,1965,September
6460,1965-09-08,,70.0,46.0,0.0,0.0,0.0,9,8,1965,September
6461,1965-09-09,,66.0,49.0,0.72,0.0,0.0,9,9,1965,September
6462,1965-09-10,,67.0,39.0,0.01,0.0,0.0,9,10,1965,September
6463,1965-09-11,,61.0,34.0,0.0,0.0,0.0,9,11,1965,September
6464,1965-09-12,,64.0,47.0,0.0,0.0,0.0,9,12,1965,September
6465,1965-09-13,,71.0,51.0,0.32,0.0,0.0,9,13,1965,September
6466,1965-09-14,,62.0,49.0,0.32,0.0,0.0,9,14,1965,September
6467,1965-09-15,,53.0,42.0,0.42,0.0,0.0,9,15,1965,September
6468,1965-09-16,,55.0,37.0,0.0,0.0,0.0,9,16,1965,September
6469,1965-09-17,,57.0,45.0,0.32,0.0,0.0,9,17,1965,September
6470,1965-09-18,,65.0,57.0,0.05,0.0,0.0,9,18,1965,September
6471,1965-09-19,,71.0,54.0,0.91,0.0,0.0,9,19,1965,September
6472,1965-09-20,,57.0,52.0,0.82,0.0,0.0,9,20,1965,September
6473,1965-09-21,,70.0,54.0,0.58,0.0,0.0,9,21,1965,September
6474,1965-09-22,,67.0,50.0,0.27,0.0,0.0,9,22,1965,September
6475,1965-09-23,,63.0,43.0,0.02,0.0,0.0,9,23,1965,September
6476,1965-09-24,,48.0,39.0,0.04,0.0,0.0,9,24,1965,September
6477,1965-09-25,,50.0,33.0,0.18,0.3,0.0,9,25,1965,September
6478,1965-09-26,,43.0,30.0,0.08,1.5,1.0,9,26,1965,September
6479,1965-09-27,,46.0,27.0,0.0,0.0,0.0,9,27,1965,September
6480,1965-09-28,,50.0,41.0,0.76,0.0,0.0,9,28,1965,September
6481,1965-09-29,,53.0,45.0,0.0,0.0,0.0,9,29,1965,September
6482,1965-09-30,,63.0,50.0,0.58,0.0,0.0,9,30,1965,September
6483,1965-10-01,,62.0,38.0,0.01,0.0,0.0,10,1,1965,October
6484,1965-10-02,,68.0,38.0,0.0,0.0,0.0,10,2,1965,October
6485,1965-10-03,,49.0,33.0,0.03,0.0,0.0,10,3,1965,October
6486,1965-10-04,,40.0,29.0,0.0,0.0,0.0,10,4,1965,October
6487,1965-10-05,,44.0,24.0,0.0,0.0,0.0,10,5,1965,October
6488,1965-10-06,,57.0,35.0,0.0,0.0,0.0,10,6,1965,October
6489,1965-10-07,,54.0,46.0,0.58,0.0,0.0,10,7,1965,October
6490,1965-10-08,,52.0,47.0,0.04,0.0,0.0,10,8,1965,October
6491,1965-10-09,,50.0,42.0,0.01,0.0,0.0,10,9,1965,October
6492,1965-10-10,,47.0,41.0,0.03,0.0,0.0,10,10,1965,October
6493,1965-10-11,,53.0,40.0,0.06,0.0,0.0,10,11,1965,October
6494,1965-10-12,,44.0,36.0,0.21,0.0,0.0,10,12,1965,October
6495,1965-10-13,,44.0,31.0,0.18,0.0,0.0,10,13,1965,October
6496,1965-10-14,,51.0,29.0,0.54,0.0,0.0,10,14,1965,October
6497,1965-10-15,,51.0,38.0,0.03,0.0,0.0,10,15,1965,October
6498,1965-10-16,,52.0,35.0,0.0,0.0,0.0,10,16,1965,October
6499,1965-10-17,,51.0,40.0,0.45,0.0,0.0,10,17,1965,October
6500,1965-10-18,,75.0,51.0,0.0,0.0,0.0,10,18,1965,October
6501,1965-10-19,,67.0,50.0,0.0,0.0,0.0,10,19,1965,October
6502,1965-10-20,,59.0,48.0,0.34,0.0,0.0,10,20,1965,October
6503,1965-10-21,,53.0,37.0,0.0,0.0,0.0,10,21,1965,October
6504,1965-10-22,,48.0,31.0,0.0,0.0,0.0,10,22,1965,October
6505,1965-10-23,,44.0,34.0,0.01,0.0,0.0,10,23,1965,October
6506,1965-10-24,,34.0,28.0,0.0,0.0,0.0,10,24,1965,October
6507,1965-10-25,,53.0,29.0,0.0,0.0,0.0,10,25,1965,October
6508,1965-10-26,,40.0,34.0,0.01,0.0,0.0,10,26,1965,October
6509,1965-10-27,,39.0,30.0,0.08,0.5,0.0,10,27,1965,October
6510,1965-10-28,,32.0,19.0,0.07,0.9,1.0,10,28,1965,October
6511,1965-10-29,,48.0,20.0,0.0,0.0,0.0,10,29,1965,October
6512,1965-10-30,,56.0,44.0,0.39,0.0,0.0,10,30,1965,October
6513,1965-10-31,,45.0,36.0,0.14,0.3,0.0,10,31,1965,October
6514,1965-11-01,,39.0,23.0,0.05,0.4,0.0,11,1,1965,November
6515,1965-11-02,,55.0,23.0,0.0,0.0,0.0,11,2,1965,November
6516,1965-11-03,,61.0,34.0,0.02,0.0,0.0,11,3,1965,November
6517,1965-11-04,,38.0,28.0,0.04,0.4,0.0,11,4,1965,November
6518,1965-11-05,,50.0,28.0,0.0,0.0,0.0,11,5,1965,November
6519,1965-11-06,,46.0,35.0,0.0,0.0,0.0,11,6,1965,November
6520,1965-11-07,,41.0,29.0,0.0,0.0,0.0,11,7,1965,November
6521,1965-11-08,,39.0,25.0,0.51,4.1,2.0,11,8,1965,November
6522,1965-11-09,,30.0,19.0,0.01,0.1,0.0,11,9,1965,November
6523,1965-11-10,,38.0,22.0,0.0,0.0,0.0,11,10,1965,November
6524,1965-11-11,,40.0,29.0,0.0,0.0,0.0,11,11,1965,November
6525,1965-11-12,,49.0,38.0,1.09,0.0,0.0,11,12,1965,November
6526,1965-11-13,,45.0,25.0,0.11,1.4,0.0,11,13,1965,November
6527,1965-11-14,,30.0,19.0,0.09,1.3,2.0,11,14,1965,November
6528,1965-11-15,,34.0,23.0,0.77,6.7,1.0,11,15,1965,November
6529,1965-11-16,,37.0,25.0,0.51,4.4,6.0,11,16,1965,November
6530,1965-11-17,,31.0,15.0,0.01,0.1,8.0,11,17,1965,November
6531,1965-11-18,,35.0,29.0,0.0,0.0,7.0,11,18,1965,November
6532,1965-11-19,,34.0,28.0,0.0,0.0,5.0,11,19,1965,November
6533,1965-11-20,,34.0,28.0,0.23,2.6,6.0,11,20,1965,November
6534,1965-11-21,,36.0,27.0,0.01,0.1,7.0,11,21,1965,November
6535,1965-11-22,,38.0,35.0,0.09,0.0,5.0,11,22,1965,November
6536,1965-11-23,,39.0,34.0,0.41,0.5,2.0,11,23,1965,November
6537,1965-11-24,,35.0,32.0,0.0,0.0,1.0,11,24,1965,November
6538,1965-11-25,,38.0,27.0,0.25,2.6,3.0,11,25,1965,November
6539,1965-11-26,,35.0,25.0,0.32,1.9,3.0,11,26,1965,November
6540,1965-11-27,,38.0,19.0,0.51,0.4,2.0,11,27,1965,November
6541,1965-11-28,,27.0,17.0,0.05,0.7,3.0,11,28,1965,November
6542,1965-11-29,,27.0,21.0,0.0,0.0,3.0,11,29,1965,November
6543,1965-11-30,,31.0,23.0,0.0,0.0,3.0,11,30,1965,November
6544,1965-12-01,,36.0,27.0,0.0,0.0,2.0,12,1,1965,December
6545,1965-12-02,,35.0,26.0,0.0,0.0,1.0,12,2,1965,December
6546,1965-12-03,,37.0,31.0,0.23,1.2,1.0,12,3,1965,December
6547,1965-12-04,,31.0,20.0,0.01,0.3,3.0,12,4,1965,December
6548,1965-12-05,,36.0,26.0,0.11,1.4,2.0,12,5,1965,December
6549,1965-12-06,,31.0,10.0,0.01,0.1,2.0,12,6,1965,December
6550,1965-12-07,,36.0,10.0,0.0,0.1,2.0,12,7,1965,December
6551,1965-12-08,,36.0,28.0,0.02,0.2,2.0,12,8,1965,December
6552,1965-12-09,,36.0,31.0,0.0,0.0,2.0,12,9,1965,December
6553,1965-12-10,,34.0,23.0,0.0,0.0,1.0,12,10,1965,December
6554,1965-12-11,,32.0,25.0,0.02,0.0,1.0,12,11,1965,December
6555,1965-12-12,,33.0,23.0,0.37,0.4,1.0,12,12,1965,December
6556,1965-12-13,,37.0,33.0,0.5,0.0,1.0,12,13,1965,December
6557,1965-12-14,,35.0,31.0,0.08,0.5,1.0,12,14,1965,December
6558,1965-12-15,,31.0,24.0,0.03,0.5,2.0,12,15,1965,December
6559,1965-12-16,,30.0,20.0,0.05,1.2,2.0,12,16,1965,December
6560,1965-12-17,,30.0,18.0,0.03,0.3,3.0,12,17,1965,December
6561,1965-12-18,,27.0,10.0,0.07,1.2,3.0,12,18,1965,December
6562,1965-12-19,,24.0,5.0,0.02,0.2,3.0,12,19,1965,December
6563,1965-12-20,,29.0,10.0,0.0,0.0,3.0,12,20,1965,December
6564,1965-12-21,,31.0,18.0,0.0,0.0,3.0,12,21,1965,December
6565,1965-12-22,,34.0,31.0,0.05,0.0,3.0,12,22,1965,December
6566,1965-12-23,,34.0,31.0,0.47,4.6,2.0,12,23,1965,December
6567,1965-12-24,,33.0,19.0,0.0,0.0,6.0,12,24,1965,December
6568,1965-12-25,,21.0,7.0,0.0,0.0,5.0,12,25,1965,December
6569,1965-12-26,,19.0,1.0,0.0,0.0,5.0,12,26,1965,December
6570,1965-12-27,,29.0,18.0,0.06,0.9,5.0,12,27,1965,December
6571,1965-12-28,,27.0,13.0,0.04,0.3,6.0,12,28,1965,December
6572,1965-12-29,,35.0,25.0,0.02,0.0,5.0,12,29,1965,December
6573,1965-12-30,,38.0,35.0,0.02,0.0,4.0,12,30,1965,December
6574,1965-12-31,,48.0,26.0,0.4,0.0,2.0,12,31,1965,December
6575,1966-01-01,,26.0,10.0,0.03,0.3,0.0,1,1,1966,January
6576,1966-01-02,,24.0,9.0,0.1,1.5,0.0,1,2,1966,January
6577,1966-01-03,,32.0,20.0,0.2,2.8,3.0,1,3,1966,January
6578,1966-01-04,,37.0,22.0,0.0,0.0,4.0,1,4,1966,January
6579,1966-01-05,,34.0,25.0,0.0,0.0,3.0,1,5,1966,January
6580,1966-01-06,,32.0,9.0,0.04,0.8,2.0,1,6,1966,January
6581,1966-01-07,,9.0,-3.0,0.03,0.5,3.0,1,7,1966,January
6582,1966-01-08,,8.0,-11.0,0.0,0.1,3.0,1,8,1966,January
6583,1966-01-09,,28.0,8.0,0.07,0.8,3.0,1,9,1966,January
6584,1966-01-10,,26.0,,0.2,2.9,5.0,1,10,1966,January
6585,1966-01-11,,3.0,-10.0,0.0,0.0,6.0,1,11,1966,January
6586,1966-01-12,,8.0,-13.0,0.16,2.8,5.0,1,12,1966,January
6587,1966-01-13,,25.0,8.0,0.25,3.8,11.0,1,13,1966,January
6588,1966-01-14,,22.0,-4.0,0.03,0.5,12.0,1,14,1966,January
6589,1966-01-15,,2.0,-10.0,0.0,0.0,12.0,1,15,1966,January
6590,1966-01-16,,18.0,-11.0,0.02,0.2,11.0,1,16,1966,January
6591,1966-01-17,,21.0,13.0,0.02,1.0,11.0,1,17,1966,January
6592,1966-01-18,,23.0,17.0,0.03,0.7,11.0,1,18,1966,January
6593,1966-01-19,,23.0,10.0,0.0,0.0,10.0,1,19,1966,January
6594,1966-01-20,,22.0,5.0,0.0,0.0,9.0,1,20,1966,January
6595,1966-01-21,,25.0,8.0,0.0,0.4,9.0,1,21,1966,January
6596,1966-01-22,,26.0,16.0,0.04,1.3,8.0,1,22,1966,January
6597,1966-01-23,,26.0,15.0,0.17,1.9,10.0,1,23,1966,January
6598,1966-01-24,,15.0,-4.0,0.11,2.5,13.0,1,24,1966,January
6599,1966-01-25,,3.0,-14.0,0.0,0.0,13.0,1,25,1966,January
6600,1966-01-26,,11.0,-10.0,0.02,0.2,12.0,1,26,1966,January
6601,1966-01-27,,13.0,-7.0,0.64,9.2,16.0,1,27,1966,January
6602,1966-01-28,,4.0,-18.0,0.01,0.1,21.0,1,28,1966,January
6603,1966-01-29,,5.0,-13.0,0.0,0.2,20.0,1,29,1966,January
6604,1966-01-30,,13.0,-4.0,0.03,0.5,18.0,1,30,1966,January
6605,1966-01-31,,21.0,4.0,0.02,0.6,16.0,1,31,1966,January
6606,1966-02-01,,20.0,15.0,0.14,2.1,15.0,2,1,1966,February
6607,1966-02-02,,26.0,17.0,0.02,0.4,16.0,2,2,1966,February
6608,1966-02-03,,28.0,11.0,0.0,0.1,14.0,2,3,1966,February
6609,1966-02-04,,24.0,10.0,0.0,0.0,12.0,2,4,1966,February
6610,1966-02-05,,15.0,-5.0,0.0,0.0,12.0,2,5,1966,February
6611,1966-02-06,,25.0,7.0,0.0,0.0,12.0,2,6,1966,February
6612,1966-02-07,,29.0,21.0,0.01,0.3,11.0,2,7,1966,February
6613,1966-02-08,,33.0,22.0,0.11,0.1,11.0,2,8,1966,February
6614,1966-02-09,,41.0,33.0,0.48,0.0,8.0,2,9,1966,February
6615,1966-02-10,,43.0,33.0,0.4,0.0,4.0,2,10,1966,February
6616,1966-02-11,,33.0,22.0,0.0,0.0,4.0,2,11,1966,February
6617,1966-02-12,,37.0,20.0,0.0,0.0,4.0,2,12,1966,February
6618,1966-02-13,,35.0,17.0,0.02,0.2,2.0,2,13,1966,February
6619,1966-02-14,,19.0,7.0,0.0,0.0,2.0,2,14,1966,February
6620,1966-02-15,,29.0,9.0,0.0,0.0,2.0,2,15,1966,February
6621,1966-02-16,,29.0,9.0,0.21,2.8,2.0,2,16,1966,February
6622,1966-02-17,,9.0,-7.0,0.17,2.4,6.0,2,17,1966,February
6623,1966-02-18,,-2.0,-20.0,0.0,0.0,7.0,2,18,1966,February
6624,1966-02-19,,,-15.0,0.0,0.0,6.0,2,19,1966,February
6625,1966-02-20,,13.0,-4.0,0.14,1.7,5.0,2,20,1966,February
6626,1966-02-21,,17.0,8.0,0.0,0.0,7.0,2,21,1966,February
6627,1966-02-22,,22.0,13.0,0.0,0.0,6.0,2,22,1966,February
6628,1966-02-23,,30.0,16.0,0.0,0.1,5.0,2,23,1966,February
6629,1966-02-24,,29.0,23.0,0.03,0.6,4.0,2,24,1966,February
6630,1966-02-25,,32.0,24.0,0.05,0.6,5.0,2,25,1966,February
6631,1966-02-26,,31.0,16.0,0.0,0.0,5.0,2,26,1966,February
6632,1966-02-27,,37.0,15.0,0.0,0.0,4.0,2,27,1966,February
6633,1966-02-28,,38.0,24.0,0.01,0.1,4.0,2,28,1966,February
6634,1966-03-01,,35.0,29.0,0.02,0.2,3.0,3,1,1966,March
6635,1966-03-02,,36.0,25.0,0.0,0.0,3.0,3,2,1966,March
6636,1966-03-03,,39.0,26.0,0.0,0.0,2.0,3,3,1966,March
6637,1966-03-04,,38.0,30.0,0.45,1.3,1.0,3,4,1966,March
6638,1966-03-05,,35.0,21.0,0.18,1.8,1.0,3,5,1966,March
6639,1966-03-06,,21.0,8.0,0.01,0.1,2.0,3,6,1966,March
6640,1966-03-07,,22.0,7.0,0.0,0.0,2.0,3,7,1966,March
6641,1966-03-08,,32.0,5.0,0.02,0.3,2.0,3,8,1966,March
6642,1966-03-09,,42.0,27.0,0.0,0.0,2.0,3,9,1966,March
6643,1966-03-10,,33.0,28.0,0.05,0.6,1.0,3,10,1966,March
6644,1966-03-11,,28.0,19.0,0.24,0.8,1.0,3,11,1966,March
6645,1966-03-12,,32.0,26.0,0.25,0.2,2.0,3,12,1966,March
6646,1966-03-13,,43.0,28.0,0.0,0.0,2.0,3,13,1966,March
6647,1966-03-14,,39.0,27.0,0.0,0.0,1.0,3,14,1966,March
6648,1966-03-15,,32.0,18.0,0.0,0.0,0.0,3,15,1966,March
6649,1966-03-16,,35.0,22.0,0.0,0.0,0.0,3,16,1966,March
6650,1966-03-17,,45.0,31.0,0.01,0.0,0.0,3,17,1966,March
6651,1966-03-18,,47.0,37.0,0.13,0.0,0.0,3,18,1966,March
6652,1966-03-19,,38.0,30.0,0.08,0.8,0.0,3,19,1966,March
6653,1966-03-20,,39.0,23.0,0.0,0.0,0.0,3,20,1966,March
6654,1966-03-21,,47.0,27.0,0.05,0.0,0.0,3,21,1966,March
6655,1966-03-22,,49.0,34.0,0.13,0.0,0.0,3,22,1966,March
6656,1966-03-23,,38.0,30.0,0.93,1.2,0.0,3,23,1966,March
6657,1966-03-24,,30.0,9.0,0.04,0.6,0.0,3,24,1966,March
6658,1966-03-25,,22.0,9.0,0.01,0.1,1.0,3,25,1966,March
6659,1966-03-26,,22.0,9.0,0.01,0.1,0.0,3,26,1966,March
6660,1966-03-27,,23.0,10.0,0.0,0.0,0.0,3,27,1966,March
6661,1966-03-28,,33.0,13.0,0.0,0.0,0.0,3,28,1966,March
6662,1966-03-29,,38.0,19.0,0.02,0.2,0.0,3,29,1966,March
6663,1966-03-30,,35.0,25.0,0.0,0.2,0.0,3,30,1966,March
6664,1966-03-31,,40.0,19.0,0.06,0.8,0.0,3,31,1966,March
6665,1966-04-01,,41.0,28.0,0.04,0.8,2.0,4,1,1966,April
6666,1966-04-02,,35.0,26.0,0.0,0.0,0.0,4,2,1966,April
6667,1966-04-03,,34.0,25.0,0.0,0.0,0.0,4,3,1966,April
6668,1966-04-04,,38.0,30.0,0.0,0.0,0.0,4,4,1966,April
6669,1966-04-05,,36.0,29.0,0.11,1.5,1.0,4,5,1966,April
